"","GSM711910"
"7911017",5.57224
"7911038",5.13749
"7911045",2.34685
"7911047",5.59882
"7911049",2.45817
"7911056",3.68071
"7911078",6.67727
"7911085",6.50791
"7911092",5.3598
"7911094",1.53604
"7911096",4.87989
"7911108",6.03628
"7911110",3.75449
"7911112",3.1571
"7911114",3.30326
"7911136",1.192
"7911138",5.03912
"7911155",6.51265
"7911170",2.96212
"7911174",2.04744
"7911176",1.77109
"7911178",5.11744
"7911197",2.5362
"7911199",2.62709
"7911207",3.22916
"7911209",2.22822
"7911211",2.15026
"7911213",3.25186
"7911215",2.53732
"7911218",4.22803
"7911229",2.88118
"7911231",2.88118
"7911233",1.80924
"7911235",1.98964
"7911237",2.48461
"7911241",3.53841
"7911243",1.99625
"7911248",2.18854
"7911252",3.35402
"7911258",2.54013
"7911260",2.75124
"7911263",3.1954
"7911265",1.75142
"7911267",1.8895
"7911269",2.1353
"7911271",3.06267
"7911273",1.66868
"7911276",1.87651
"7911278",2.247
"7911281",2.6068
"7911283",2.46314
"7911285",1.89779
"7911287",2.71329
"7911289",4.90059
"7911301",3.29106
"7911307",6.06522
"7911309",5.82431
"7911323",2.61715
"7911329",6.20429
"7911331",4.71068
"7911333",6.04683
"7911335",11.3786
"7911337",11.6028
"7911339",8.66802
"7911341",8.03724
"7911343",9.92349
"7911345",4.97488
"7911347",5.15177
"7911349",2.19517
"7911351",4.28418
"7911355",4.42398
"7911359",5.92366
"7911371",4.6972
"7911376",5.35107
"7911383",3.92738
"7911403",5.24624
"7911413",4.73263
"7911422",6.15601
"7911435",4.5088
"7911444",5.19199
"7911458",4.94145
"7911486",5.96007
"7911506",5.6393
"7911529",6.76987
"7911532",5.14014
"7911539",7.03819
"7911559",6.07634
"7911566",4.57884
"7911568",6.54222
"7911578",5.77605
"7911591",5.87403
"7911600",5.35661
"7911619",8.91747
"7911634",4.94835
"7911643",3.12561
"7911657",4.46343
"7911659",3.41859
"7911676",3.51056
"7911681",2.98024
"7911683",4.79974
"7911699",5.61875
"7911701",4.3422
"7911718",3.36383
"7911720",4.69261
"7911730",4.68932
"7911750",4.67138
"7911754",5.60877
"7911767",3.51342
"7911793",5.79955
"7911796",4.24246
"7911799",5.00513
"7911839",4.38891
"7911854",5.49248
"7911862",5.13497
"7911870",5.68685
"7911897",6.06388
"7911902",4.09852
"7911941",3.67167
"7911989",6.3244
"7911993",5.71006
"7912004",4.95056
"7912012",5.61127
"7912031",4.75078
"7912040",5.81292
"7912056",4.44488
"7912086",5.80654
"7912102",4.94063
"7912112",5.08604
"7912133",3.7856
"7912136",1.95822
"7912145",4.62962
"7912155",5.16286
"7912157",8.54949
"7912162",4.02086
"7912164",1.94084
"7912166",6.54639
"7912194",5.10522
"7912196",2.16795
"7912198",9.86546
"7912207",1.94572
"7912209",2.15635
"7912211",3.10952
"7912224",3.7505
"7912239",4.76289
"7912248",2.80637
"7912250",5.64593
"7912252",2.58892
"7912254",3.34185
"7912257",6.68941
"7912280",3.69531
"7912283",5.12689
"7912292",6.10366
"7912303",4.754
"7912316",4.00982
"7912343",4.74941
"7912347",3.28504
"7912349",4.05629
"7912361",3.2835
"7912374",6.2287
"7912385",6.08252
"7912412",5.48908
"7912473",4.47431
"7912481",5.40853
"7912496",4.95877
"7912511",5.80368
"7912515",2.70166
"7912520",3.67566
"7912525",1.57531
"7912527",2.78425
"7912529",3.41449
"7912531",1.6018
"7912535",3.36349
"7912537",7.14444
"7912547",2.05401
"7912552",3.13008
"7912555",2.309
"7912561",2.42323
"7912567",2.74266
"7912575",2.63902
"7912580",2.74401
"7912582",2.18065
"7912585",2.7788
"7912589",1.87668
"7912591",4.24834
"7912595",2.22773
"7912601",2.98471
"7912606",4.24834
"7912610",2.42094
"7912617",2.98471
"7912622",2.85372
"7912625",1.74081
"7912627",2.51389
"7912629",3.17214
"7912638",3.10984
"7912646",6.90495
"7912659",3.33176
"7912670",6.80339
"7912672",3.42602
"7912675",4.64736
"7912692",4.17315
"7912701",4.14761
"7912706",4.51314
"7912724",4.20819
"7912743",3.42371
"7912750",5.46174
"7912762",1.96327
"7912764",3.80698
"7912784",4.08519
"7912800",8.92809
"7912802",2.76832
"7912804",6.83332
"7912806",2.49223
"7912808",8.096
"7912839",4.50651
"7912850",8.92809
"7912852",8.73102
"7912854",4.78674
"7912861",3.44104
"7912863",3.79455
"7912882",2.1424
"7912884",2.81969
"7912887",5.99082
"7912898",4.51419
"7912928",6.7414
"7912937",4.91512
"7912956",5.5628
"7912968",3.63986
"7912975",4.14852
"7912994",5.01989
"7913001",7.49331
"7913110",6.04592
"7913138",3.67051
"7913146",5.05967
"7913154",3.10748
"7913156",5.80502
"7913169",7.48372
"7913185",3.3974
"7913187",4.27602
"7913206",3.504
"7913211",3.94932
"7913216",6.75145
"7913226",4.86063
"7913235",4.2546
"7913237",6.3083
"7913242",5.0429
"7913249",4.18921
"7913252",5.31128
"7913256",6.82271
"7913271",4.15987
"7913290",3.54787
"7913300",7.15449
"7913319",6.90972
"7913357",6.90409
"7913380",9.10117
"7913385",3.27175
"7913415",6.55774
"7913450",7.33447
"7913547",4.42273
"7913556",1.9744
"7913558",6.35169
"7913566",3.77471
"7913571",8.35272
"7913582",5.98336
"7913593",5.1255
"7913609",4.89487
"7913642",3.66919
"7913644",3.64454
"7913655",6.49056
"7913663",2.39358
"7913665",5.30734
"7913667",3.90433
"7913682",5.2413
"7913694",5.86471
"7913705",4.1482
"7913712",6.83771
"7913727",3.39612
"7913768",3.56827
"7913776",3.23168
"7913787",2.70119
"7913799",1.62717
"7913801",2.10554
"7913803",1.52162
"7913805",4.73767
"7913814",6.28148
"7913824",6.14013
"7913835",2.71447
"7913850",4.2321
"7913852",4.41316
"7913858",3.57869
"7913864",3.50134
"7913869",4.88501
"7913883",4.58379
"7913896",3.63949
"7913907",2.90118
"7913918",3.93497
"7913938",3.91877
"7913965",3.70708
"7913972",2.61816
"7913976",1.71127
"7913978",4.46156
"7913990",4.20551
"7914000",3.05504
"7914003",4.47856
"7914015",4.52651
"7914021",4.69502
"7914038",1.96269
"7914040",6.70992
"7914042",5.6901
"7914075",4.0822
"7914084",5.04198
"7914094",5.91624
"7914103",4.96862
"7914112",6.40059
"7914127",5.96441
"7914137",1.33395
"7914139",2.18313
"7914141",5.07258
"7914153",4.70497
"7914178",3.48172
"7914180",6.95097
"7914182",2.63681
"7914184",5.02953
"7914194",6.12084
"7914200",1.48254
"7914202",5.70219
"7914212",6.80123
"7914214",5.32879
"7914216",5.27475
"7914218",4.30711
"7914230",1.72121
"7914232",6.08052
"7914235",7.66937
"7914245",4.93528
"7914260",3.62381
"7914270",7.55599
"7914282",4.33836
"7914296",7.23471
"7914322",2.58209
"7914324",2.58209
"7914326",3.16723
"7914334",5.05387
"7914342",6.43586
"7914350",4.40017
"7914354",4.39837
"7914361",5.3076
"7914433",4.38197
"7914467",4.2314
"7914489",8.31646
"7914496",3.25159
"7914498",2.00636
"7914500",4.01676
"7914516",5.73877
"7914525",7.91143
"7914530",4.9842
"7914550",3.61646
"7914555",2.11951
"7914557",5.39305
"7914563",6.00676
"7914580",4.29241
"7914592",5.84888
"7914603",7.13578
"7914617",5.92281
"7914628",3.33193
"7914630",4.05402
"7914643",2.70443
"7914648",5.00872
"7914665",4.44339
"7914667",3.23587
"7914748",3.21094
"7914750",5.4723
"7914758",3.52846
"7914764",5.68561
"7914791",9.30202
"7914805",2.46332
"7914807",1.95745
"7914809",5.82211
"7914834",7.19219
"7914847",4.38603
"7914851",2.81678
"7914878",2.76479
"7914880",5.18839
"7914887",6.43517
"7914898",4.99618
"7914904",5.60974
"7914917",5.66409
"7914921",2.88519
"7914923",4.06686
"7914938",2.10687
"7914940",6.05056
"7914950",5.31501
"7914974",3.65601
"7914992",2.46862
"7914994",2.31072
"7914996",5.85761
"7915008",5.42644
"7915015",7.44689
"7915032",4.41895
"7915045",3.32934
"7915056",3.09278
"7915074",1.39824
"7915078",4.31181
"7915084",6.23259
"7915091",5.25258
"7915101",6.20448
"7915130",6.50258
"7915147",5.40129
"7915156",3.83149
"7915160",6.84034
"7915170",5.21599
"7915178",2.30885
"7915184",2.78154
"7915198",2.4313
"7915200",3.06399
"7915202",3.48447
"7915204",3.26476
"7915207",7.51213
"7915227",5.99182
"7915229",5.28954
"7915238",3.16391
"7915245",3.31701
"7915252",4.71246
"7915257",4.74186
"7915261",5.37328
"7915275",2.57816
"7915277",4.09401
"7915284",1.77781
"7915286",6.66703
"7915297",4.45288
"7915329",5.26411
"7915331",3.3263
"7915333",4.20305
"7915345",5.24605
"7915347",3.92353
"7915351",3.81052
"7915363",5.71751
"7915385",4.40627
"7915392",4.0212
"7915404",4.44384
"7915408",5.95556
"7915425",3.18363
"7915435",4.52058
"7915444",4.42695
"7915466",4.49604
"7915468",3.75317
"7915472",6.50534
"7915485",5.61129
"7915498",2.56148
"7915500",3.06766
"7915504",5.89763
"7915516",5.2627
"7915529",5.06175
"7915543",4.31191
"7915561",1.87105
"7915563",4.22908
"7915565",2.75424
"7915567",5.14651
"7915578",4.6891
"7915590",1.377
"7915592",1.72827
"7915594",4.02751
"7915598",3.08054
"7915609",3.717
"7915612",1.7344
"7915614",4.44799
"7915640",5.0735
"7915657",3.20067
"7915659",4.83938
"7915682",3.85979
"7915695",4.03844
"7915718",4.29115
"7915731",2.46238
"7915733",7.88464
"7915743",3.41629
"7915758",6.65156
"7915775",5.58655
"7915787",6.1346
"7915801",5.15968
"7915827",5.85698
"7915841",4.40313
"7915846",7.03567
"7915861",4.89176
"7915870",4.94021
"7915882",7.12404
"7915896",2.40926
"7915902",3.2701
"7915910",4.78445
"7915919",4.14663
"7915926",2.6615
"7915949",3.93053
"7915951",1.98837
"7915955",5.24434
"7915971",2.80224
"7915982",3.61894
"7915991",3.85227
"7915995",5.76248
"7916016",3.78536
"7916018",2.96812
"7916020",1.64064
"7916022",6.15704
"7916024",3.52423
"7916045",7.70317
"7916075",1.72499
"7916077",7.71857
"7916112",3.92086
"7916120",6.25529
"7916130",3.8858
"7916135",4.82379
"7916167",3.294
"7916185",6.44671
"7916219",4.69138
"7916225",3.3249
"7916227",1.56157
"7916229",5.51259
"7916246",3.45547
"7916248",3.80285
"7916262",7.85858
"7916274",5.53176
"7916282",4.10212
"7916304",3.99803
"7916316",4.86922
"7916341",1.63411
"7916343",4.97443
"7916356",5.00309
"7916364",3.58107
"7916372",8.32662
"7916384",3.0943
"7916393",3.17715
"7916403",7.02946
"7916412",3.93672
"7916422",6.15047
"7916425",3.94852
"7916432",5.55136
"7916443",5.97747
"7916487",1.28503
"7916489",3.09808
"7916491",1.8348
"7916493",8.3646
"7916506",2.70803
"7916526",2.91353
"7916541",3.78667
"7916562",9.58701
"7916564",7.25685
"7916566",2.01002
"7916568",3.62587
"7916570",5.25215
"7916582",2.76746
"7916584",4.68708
"7916590",7.57527
"7916592",6.72375
"7916609",7.89179
"7916616",3.08768
"7916627",3.16575
"7916629",2.95946
"7916643",5.23377
"7916654",4.15704
"7916667",2.65185
"7916669",5.79929
"7916725",2.17515
"7916727",4.65118
"7916741",4.60624
"7916743",2.52273
"7916745",1.72176
"7916747",8.20044
"7916775",3.65162
"7916777",2.55221
"7916781",3.03349
"7916783",1.72832
"7916785",1.98508
"7916789",4.14097
"7916808",6.06878
"7916822",2.30142
"7916832",2.07327
"7916834",1.7149
"7916836",6.54425
"7916841",1.5055
"7916843",7.74533
"7916851",2.59335
"7916853",3.3532
"7916862",7.56005
"7916880",2.52074
"7916882",2.57591
"7916898",3.43368
"7916910",5.04971
"7916926",3.75419
"7916928",5.98693
"7916944",4.09883
"7916969",7.0218
"7916984",2.58982
"7916986",7.24251
"7916998",1.71014
"7917000",2.65112
"7917002",1.45415
"7917004",1.82639
"7917008",2.06338
"7917015",1.96023
"7917019",2.57707
"7917037",6.1019
"7917050",2.57077
"7917052",2.96404
"7917080",4.03247
"7917082",1.96578
"7917088",5.19508
"7917103",5.91507
"7917120",6.20759
"7917148",6.3936
"7917151",3.1535
"7917156",7.69529
"7917180",2.34803
"7917182",7.49527
"7917199",5.59533
"7917232",5.93362
"7917240",5.63199
"7917251",2.38651
"7917255",3.77957
"7917276",3.17286
"7917283",3.74275
"7917304",3.42651
"7917322",4.34171
"7917331",4.8939
"7917338",5.07271
"7917347",6.60948
"7917357",3.01474
"7917359",5.64339
"7917370",3.5643
"7917431",2.36154
"7917433",4.6835
"7917455",6.54101
"7917466",3.49803
"7917468",3.43096
"7917470",2.65506
"7917472",7.07401
"7917482",5.33155
"7917503",4.89957
"7917514",2.38689
"7917516",7.54927
"7917528",4.64996
"7917530",7.2359
"7917532",6.30977
"7917548",4.0066
"7917561",5.49708
"7917576",5.88803
"7917591",3.6039
"7917593",3.15893
"7917597",1.40571
"7917599",4.29282
"7917604",6.01997
"7917612",2.57829
"7917634",2.45824
"7917645",12.5406
"7917647",3.08245
"7917649",7.16723
"7917670",5.00568
"7917672",4.18355
"7917674",6.29154
"7917676",3.35911
"7917695",2.44517
"7917697",3.57772
"7917707",5.79132
"7917726",1.71479
"7917728",5.53144
"7917735",1.55325
"7917737",4.4742
"7917739",1.39824
"7917741",6.09082
"7917752",2.62692
"7917754",4.38739
"7917771",7.17027
"7917779",5.28387
"7917790",1.91573
"7917792",1.8196
"7917794",1.41099
"7917798",3.01309
"7917850",6.07541
"7917875",7.91683
"7917885",8.97943
"7917896",4.9119
"7917902",2.00277
"7917904",1.86749
"7917906",7.89928
"7917910",2.58673
"7917912",7.40335
"7917942",2.50043
"7917944",2.52305
"7917946",3.11025
"7917954",4.5594
"7917972",1.74948
"7917974",1.96851
"7917976",2.89818
"7917996",2.17491
"7918008",4.44173
"7918026",3.54441
"7918034",4.6543
"7918048",2.89905
"7918050",7.95891
"7918052",2.22795
"7918064",3.49953
"7918134",7.37596
"7918149",2.87033
"7918151",1.30272
"7918153",4.06762
"7918157",4.20798
"7918188",5.66863
"7918203",3.36955
"7918223",3.71409
"7918235",3.02818
"7918255",6.31606
"7918275",6.04488
"7918284",6.32039
"7918294",3.40571
"7918300",3.89868
"7918313",3.04728
"7918323",7.32021
"7918345",5.47302
"7918359",4.7074
"7918365",4.67351
"7918367",3.49624
"7918379",5.46591
"7918394",4.03857
"7918416",4.28523
"7918424",1.97283
"7918426",6.05917
"7918437",5.22566
"7918444",3.8879
"7918449",3.04927
"7918457",4.52043
"7918465",1.98631
"7918467",4.42589
"7918474",6.79019
"7918487",5.05061
"7918504",4.46009
"7918517",5.19833
"7918533",3.20158
"7918548",1.53565
"7918550",2.27449
"7918552",4.29917
"7918558",4.34682
"7918569",4.10673
"7918593",6.44931
"7918606",4.07161
"7918620",3.04227
"7918622",4.91403
"7918634",5.59771
"7918657",4.01991
"7918681",5.58189
"7918694",3.516
"7918703",5.69489
"7918716",3.14272
"7918725",6.23406
"7918747",2.21613
"7918749",4.57119
"7918751",2.50884
"7918753",1.53445
"7918755",2.604
"7918757",2.2257
"7918759",6.72977
"7918768",4.1447
"7918792",3.54313
"7918794",2.72034
"7918811",2.70871
"7918813",6.80861
"7918825",10.1804
"7918847",4.66925
"7918857",6.96782
"7918869",5.55765
"7918876",4.59645
"7918878",6.80146
"7918891",2.63633
"7918898",2.20423
"7918900",3.78447
"7918902",4.69783
"7918911",5.97129
"7918913",3.32685
"7918923",4.5605
"7918925",4.24753
"7918936",3.3515
"7918951",2.41563
"7918953",1.46627
"7918955",5.97211
"7918973",2.10306
"7919024",1.8494
"7919026",1.9937
"7919028",2.989
"7919038",5.61959
"7919047",1.9432
"7919049",3.42897
"7919051",4.0887
"7919055",3.42115
"7919067",3.73926
"7919080",3.01033
"7919088",2.29345
"7919095",7.51985
"7919129",4.67029
"7919131",5.04288
"7919133",4.93373
"7919139",2.6356
"7919146",3.05665
"7919151",5.63529
"7919153",2.27285
"7919155",5.02617
"7919157",6.99941
"7919160",2.18476
"7919162",4.00717
"7919166",2.18476
"7919168",5.54177
"7919193",8.15648
"7919195",1.46221
"7919197",3.9932
"7919208",4.09374
"7919217",3.59154
"7919226",5.25949
"7919243",2.71432
"7919251",5.66912
"7919267",4.70651
"7919269",9.16126
"7919271",8.08842
"7919299",4.94479
"7919301",4.03073
"7919303",2.0579
"7919305",4.0431
"7919314",4.21058
"7919324",1.60663
"7919326",3.61982
"7919340",5.77632
"7919347",4.70651
"7919349",9.16126
"7919351",8.13201
"7919380",4.94479
"7919382",3.74986
"7919384",3.41222
"7919386",5.95474
"7919388",2.0749
"7919390",2.93246
"7919392",5.63529
"7919394",4.19557
"7919403",2.27285
"7919405",5.02617
"7919407",3.49749
"7919412",9.04044
"7919436",9.84991
"7919438",8.80147
"7919556",3.99992
"7919560",3.97245
"7919562",2.22671
"7919564",5.59479
"7919566",3.17324
"7919568",3.97953
"7919570",1.8671
"7919572",2.51709
"7919574",1.6558
"7919576",8.92809
"7919578",3.12374
"7919580",3.22827
"7919582",4.6555
"7919584",6.52829
"7919589",6.07032
"7919591",3.50347
"7919594",1.91409
"7919596",3.22827
"7919598",4.53418
"7919600",5.3544
"7919602",3.3357
"7919604",2.76127
"7919606",6.45608
"7919612",5.83476
"7919614",3.44661
"7919619",5.33278
"7919625",6.61593
"7919627",4.01389
"7919637",5.06477
"7919642",6.16915
"7919645",3.88632
"7919659",4.94921
"7919669",4.31243
"7919699",5.45072
"7919715",5.96752
"7919729",5.5646
"7919743",4.86557
"7919747",8.45132
"7919749",8.80179
"7919751",9.24057
"7919761",5.02164
"7919763",6.15336
"7919776",1.77454
"7919778",2.45986
"7919780",6.50031
"7919787",2.83356
"7919800",6.92497
"7919815",7.87919
"7919825",6.49857
"7919852",1.58283
"7919854",4.30245
"7919856",6.50518
"7919872",4.71107
"7919886",1.40788
"7919888",7.473
"7919898",4.34631
"7919923",4.43555
"7919929",3.08749
"7919940",5.59891
"7919950",5.9567
"7919969",3.50217
"7919971",5.50751
"7919984",6.1044
"7920000",6.59335
"7920025",3.42484
"7920027",3.94143
"7920045",1.41556
"7920047",5.66999
"7920057",3.40968
"7920077",4.09183
"7920082",4.34901
"7920100",3.3796
"7920114",5.35991
"7920123",9.96618
"7920128",7.0283
"7920135",2.97808
"7920141",2.84015
"7920146",2.57996
"7920155",2.16828
"7920165",2.9007
"7920175",1.85409
"7920178",3.05753
"7920182",5.05649
"7920185",4.86868
"7920191",4.88028
"7920193",5.38479
"7920196",2.43681
"7920201",2.82334
"7920205",2.41395
"7920210",2.29568
"7920214",2.23818
"7920217",3.91995
"7920220",2.40658
"7920228",2.8862
"7920238",4.59339
"7920244",6.26918
"7920249",1.78834
"7920252",3.1132
"7920256",2.65041
"7920258",6.57093
"7920264",3.22068
"7920271",5.85755
"7920278",2.67131
"7920285",3.07132
"7920291",6.04939
"7920297",4.22084
"7920303",4.21201
"7920317",7.74696
"7920333",3.45228
"7920335",1.74898
"7920337",3.12868
"7920341",6.30992
"7920354",5.33188
"7920382",4.68686
"7920401",4.88324
"7920409",6.67776
"7920422",7.14029
"7920426",2.96075
"7920468",1.23469
"7920470",1.45699
"7920472",5.78934
"7920487",2.50981
"7920492",6.57915
"7920506",5.71362
"7920515",6.73398
"7920531",6.70952
"7920552",4.54844
"7920567",5.23299
"7920575",5.34989
"7920594",4.41336
"7920600",6.70168
"7920616",3.54201
"7920633",5.65308
"7920642",5.94948
"7920659",5.34065
"7920664",5.75441
"7920687",2.94873
"7920697",4.10043
"7920707",4.71185
"7920725",5.35988
"7920737",5.94444
"7920744",4.02419
"7920757",2.89627
"7920766",7.11563
"7920795",1.39498
"7920799",5.87108
"7920810",5.60006
"7920839",5.97857
"7920852",5.78154
"7920873",6.61541
"7920875",2.83734
"7920877",5.75121
"7920903",7.06745
"7920912",5.34594
"7920928",4.54347
"7920944",5.42908
"7920971",4.82302
"7920980",2.58651
"7920984",7.05917
"7921003",3.1526
"7921012",2.2791
"7921014",6.16552
"7921031",3.32083
"7921033",3.07658
"7921076",4.93954
"7921088",5.12814
"7921099",5.10146
"7921110",5.70408
"7921119",1.95359
"7921121",5.8679
"7921133",6.77541
"7921144",4.10949
"7921155",3.38319
"7921179",5.06286
"7921220",2.19423
"7921222",3.61337
"7921228",6.6121
"7921237",3.36801
"7921259",3.18047
"7921275",3.41071
"7921298",2.75686
"7921319",4.07374
"7921332",3.47965
"7921342",3.93348
"7921344",8.59583
"7921346",2.31471
"7921354",1.97885
"7921356",1.91955
"7921358",3.43596
"7921360",2.93269
"7921362",2.98749
"7921364",1.97786
"7921367",2.90192
"7921420",2.49625
"7921422",2.47395
"7921425",2.3842
"7921427",2.36125
"7921429",2.84578
"7921431",2.61437
"7921434",4.13201
"7921442",1.98659
"7921445",2.97946
"7921447",1.8557
"7921449",2.86875
"7921462",3.65868
"7921471",1.6311
"7921473",3.64917
"7921487",6.49792
"7921492",4.15679
"7921516",3.71039
"7921526",5.61448
"7921533",3.99094
"7921538",4.6461
"7921552",5.55198
"7921571",5.6838
"7921583",8.06821
"7921621",5.81175
"7921623",1.69835
"7921625",2.88459
"7921637",3.79827
"7921652",3.03853
"7921667",5.28456
"7921677",2.85558
"7921690",4.23787
"7921702",3.06651
"7921713",5.83151
"7921738",5.44484
"7921752",4.91631
"7921773",3.74797
"7921786",6.94656
"7921793",5.90278
"7921806",5.48604
"7921821",8.00576
"7921834",3.67484
"7921840",2.93674
"7921852",4.14262
"7921862",2.88749
"7921868",4.89482
"7921873",7.02765
"7921882",6.40791
"7921895",3.24667
"7921900",2.41328
"7921909",3.4137
"7921916",8.88083
"7921930",2.12413
"7921932",2.47838
"7921936",3.99105
"7921955",3.13009
"7921970",6.85495
"7921987",5.80487
"7922001",4.45961
"7922008",4.37519
"7922018",3.38241
"7922029",3.71169
"7922040",3.78208
"7922051",6.34382
"7922058",2.66496
"7922095",5.64654
"7922104",5.78664
"7922108",4.7188
"7922121",2.1904
"7922125",1.76929
"7922127",2.4528
"7922130",8.93134
"7922137",4.65664
"7922152",3.03566
"7922162",6.90942
"7922174",4.20925
"7922200",6.69965
"7922219",5.89167
"7922229",8.62725
"7922243",3.65133
"7922250",4.49157
"7922266",2.95081
"7922268",6.89191
"7922291",2.04959
